lag_intervals,corr,n,lag_minutes,lag_hours
58.0,0.4771439072667366,12737.0,580.0,9.666666666666666
59.0,0.47520680587620234,12734.0,590.0,9.833333333333334
60.0,0.473377833451009,12731.0,600.0,10.0
61.0,0.47160938580196876,12728.0,610.0,10.166666666666666
62.0,0.46966681215917183,12725.0,620.0,10.333333333333334
63.0,0.46785435584121504,12722.0,630.0,10.5
64.0,0.46616205669550337,12719.0,640.0,10.666666666666666
65.0,0.4642964645436227,12716.0,650.0,10.833333333333334
66.0,0.46208869158548543,12713.0,660.0,11.0
67.0,0.460224013620368,12710.0,670.0,11.166666666666666
68.0,0.45850768934063024,12707.0,680.0,11.333333333333334
69.0,0.4564381142269832,12704.0,690.0,11.5
70.0,0.45494326229475807,12701.0,700.0,11.666666666666666
71.0,0.45300774176919184,12698.0,710.0,11.833333333333334
72.0,0.4513903253655336,12695.0,720.0,12.0
73.0,0.44989502027071565,12692.0,730.0,12.166666666666666
74.0,0.44818608767107054,12689.0,740.0,12.333333333333334
75.0,0.4468542711698735,12686.0,750.0,12.5
76.0,0.4454818997458389,12683.0,760.0,12.666666666666666
77.0,0.44391633667199704,12680.0,770.0,12.833333333333334
78.0,0.44247698867944896,12677.0,780.0,13.0
79.0,0.44130220038658036,12674.0,790.0,13.166666666666666
80.0,0.440172420683177,12671.0,800.0,13.333333333333334
81.0,0.43919788466244036,12668.0,810.0,13.5
82.0,0.43852152338947814,12665.0,820.0,13.666666666666666
83.0,0.4377503715088988,12662.0,830.0,13.833333333333334
84.0,0.43709315208586047,12659.0,840.0,14.0
85.0,0.4368940014029563,12656.0,850.0,14.166666666666666
86.0,0.4372214766583184,12653.0,860.0,14.333333333333334
87.0,0.4374532990070825,12650.0,870.0,14.5
88.0,0.43792578746873445,12648.0,880.0,14.666666666666666
89.0,0.43847513259090604,12646.0,890.0,14.833333333333334
90.0,0.43930060642804425,12644.0,900.0,15.0
91.0,0.4403647532926006,12642.0,910.0,15.166666666666666
92.0,0.44140995805784633,12640.0,920.0,15.333333333333334
93.0,0.44209096973120265,12638.0,930.0,15.5
94.0,0.4431879484533614,12636.0,940.0,15.666666666666666
95.0,0.44421260737123675,12634.0,950.0,15.833333333333334
96.0,0.44529735239741797,12632.0,960.0,16.0
97.0,0.4463559860668957,12630.0,970.0,16.166666666666668
98.0,0.4473309995922125,12628.0,980.0,16.333333333333332
99.0,0.4483890863526196,12626.0,990.0,16.5
100.0,0.4493601766896423,12624.0,1000.0,16.666666666666668
101.0,0.45026866157652823,12622.0,1010.0,16.833333333333332
102.0,0.45120452580235043,12620.0,1020.0,17.0
103.0,0.45223700782732223,12618.0,1030.0,17.166666666666668
104.0,0.45320482027151787,12617.0,1040.0,17.333333333333332
105.0,0.453843848964198,12616.0,1050.0,17.5
106.0,0.4545331143489347,12615.0,1060.0,17.666666666666668
107.0,0.4550721610665584,12615.0,1070.0,17.833333333333332
108.0,0.45561779553088394,12615.0,1080.0,18.0
109.0,0.4560062401831081,12615.0,1090.0,18.166666666666668
110.0,0.45624069072924933,12615.0,1100.0,18.333333333333332
111.0,0.4565679524287941,12615.0,1110.0,18.5
112.0,0.4568307010296285,12615.0,1120.0,18.666666666666668
113.0,0.45687915833001524,12615.0,1130.0,18.833333333333332
114.0,0.4565300308808488,12615.0,1140.0,19.0
115.0,0.4566122598721337,12615.0,1150.0,19.166666666666668
116.0,0.4567680647502521,12615.0,1160.0,19.333333333333332
117.0,0.4566262261150847,12614.0,1170.0,19.5
