lag_intervals,corr,n,lag_minutes,lag_hours
-32.0,-0.25468292984376634,12833.0,-320.0,-5.333333333333333
-31.0,-0.25465956167312387,12837.0,-310.0,-5.166666666666667
-30.0,-0.2543682721034556,12841.0,-300.0,-5.0
-29.0,-0.25406892381433516,12845.0,-290.0,-4.833333333333333
-28.0,-0.2538245936368065,12850.0,-280.0,-4.666666666666667
-27.0,-0.25393687683654187,12855.0,-270.0,-4.5
-26.0,-0.25327197836092835,12861.0,-260.0,-4.333333333333333
-25.0,-0.2531694499131308,12867.0,-250.0,-4.166666666666667
-24.0,-0.2528108185826107,12873.0,-240.0,-4.0
-23.0,-0.2527613109036609,12879.0,-230.0,-3.8333333333333335
-22.0,-0.25263777723735603,12885.0,-220.0,-3.6666666666666665
-21.0,-0.25249651817846513,12891.0,-210.0,-3.5
-20.0,-0.2527477266631175,12897.0,-200.0,-3.3333333333333335
-19.0,-0.25310447979209677,12903.0,-190.0,-3.1666666666666665
-18.0,-0.25327370619135536,12909.0,-180.0,-3.0
-17.0,-0.25322519898099305,12916.0,-170.0,-2.8333333333333335
-16.0,-0.2528951400387789,12923.0,-160.0,-2.6666666666666665
-15.0,-0.2527549988255751,12930.0,-150.0,-2.5
-14.0,-0.25179324276408005,12938.0,-140.0,-2.3333333333333335
-13.0,-0.25105170386749365,12946.0,-130.0,-2.1666666666666665
-12.0,-0.25099349662273374,12955.0,-120.0,-2.0
-11.0,-0.2510417750251508,12964.0,-110.0,-1.8333333333333333
-10.0,-0.25074530823549357,12973.0,-100.0,-1.6666666666666667
-9.0,-0.2503064497243038,12982.0,-90.0,-1.5
-8.0,-0.25012098564316904,12991.0,-80.0,-1.3333333333333333
-7.0,-0.2489920975294056,13000.0,-70.0,-1.1666666666666667
-6.0,-0.24781890835623266,13009.0,-60.0,-1.0
-5.0,-0.24749423282573776,13018.0,-50.0,-0.8333333333333334
-4.0,-0.24714669356329047,13027.0,-40.0,-0.6666666666666666
-3.0,-0.2467637400318813,13037.0,-30.0,-0.5
-2.0,-0.24678601060122504,13048.0,-20.0,-0.3333333333333333
-1.0,-0.24674490237886995,13059.0,-10.0,-0.16666666666666666
0.0,-0.24601930162679478,13070.0,0.0,0.0
1.0,-0.2457844000749076,13059.0,10.0,0.16666666666666666
2.0,-0.24638031256272896,13048.0,20.0,0.3333333333333333
3.0,-0.2473037314018232,13037.0,30.0,0.5
4.0,-0.24825922631269787,13027.0,40.0,0.6666666666666666
5.0,-0.2492231174847417,13018.0,50.0,0.8333333333333334
6.0,-0.25026699321289925,13009.0,60.0,1.0
7.0,-0.25106001808577333,13000.0,70.0,1.1666666666666667
8.0,-0.25185718060165735,12991.0,80.0,1.3333333333333333
9.0,-0.2521684874833763,12982.0,90.0,1.5
10.0,-0.2531433824782311,12973.0,100.0,1.6666666666666667
11.0,-0.2539648777845132,12964.0,110.0,1.8333333333333333
12.0,-0.2535347596441841,12955.0,120.0,2.0
13.0,-0.2531199640301475,12946.0,130.0,2.1666666666666665
14.0,-0.25292269889779984,12938.0,140.0,2.3333333333333335
