lag_intervals,corr,n,lag_minutes,lag_hours
112.0,0.4540151372034227,12615.0,1120.0,18.666666666666668
113.0,0.45423455322744566,12615.0,1130.0,18.833333333333332
114.0,0.4540000909406215,12615.0,1140.0,19.0
115.0,0.4542963444046686,12615.0,1150.0,19.166666666666668
116.0,0.45438306466277767,12615.0,1160.0,19.333333333333332
117.0,0.4546320974430243,12614.0,1170.0,19.5
118.0,0.4549507207001673,12613.0,1180.0,19.666666666666668
119.0,0.4555608967669523,12612.0,1190.0,19.833333333333332
120.0,0.45623694142624255,12611.0,1200.0,20.0
121.0,0.4564776542969771,12610.0,1210.0,20.166666666666668
122.0,0.4565752948013491,12609.0,1220.0,20.333333333333332
123.0,0.45761482790226743,12608.0,1230.0,20.5
124.0,0.45864936641061044,12607.0,1240.0,20.666666666666668
125.0,0.4588434746503408,12606.0,1250.0,20.833333333333332
126.0,0.4595819641325383,12605.0,1260.0,21.0
127.0,0.4605985912970664,12604.0,1270.0,21.166666666666668
128.0,0.46176283373601373,12603.0,1280.0,21.333333333333332
129.0,0.46310016147562544,12602.0,1290.0,21.5
130.0,0.46408709444163965,12601.0,1300.0,21.666666666666668
131.0,0.46509621314516925,12600.0,1310.0,21.833333333333332
132.0,0.46628010500085687,12599.0,1320.0,22.0
133.0,0.4674157741947183,12598.0,1330.0,22.166666666666668
134.0,0.4684233935944923,12597.0,1340.0,22.333333333333332
135.0,0.469246427991318,12596.0,1350.0,22.5
136.0,0.470818098197931,12595.0,1360.0,22.666666666666668
137.0,0.4718471647641552,12594.0,1370.0,22.833333333333332
138.0,0.4726636566076619,12593.0,1380.0,23.0
139.0,0.4737490063368516,12592.0,1390.0,23.166666666666668
140.0,0.4748098234907107,12591.0,1400.0,23.333333333333332
141.0,0.47554867294850955,12590.0,1410.0,23.5
142.0,0.47665237565221685,12589.0,1420.0,23.666666666666668
143.0,0.4777921473047325,12588.0,1430.0,23.833333333333332
144.0,0.4786850712858644,12587.0,1440.0,24.0
