lag_intervals,corr,n,lag_minutes,lag_hours
-15.0,0.5246899800352632,12930.0,-150.0,-2.5
-14.0,0.524321906425914,12938.0,-140.0,-2.3333333333333335
-13.0,0.5239225618557489,12946.0,-130.0,-2.1666666666666665
-12.0,0.5235340237684113,12955.0,-120.0,-2.0
-11.0,0.5231192001035752,12964.0,-110.0,-1.8333333333333333
-10.0,0.5227081526171827,12973.0,-100.0,-1.6666666666666667
-9.0,0.5226483084844816,12982.0,-90.0,-1.5
-8.0,0.5226417946952876,12991.0,-80.0,-1.3333333333333333
-7.0,0.522563523695303,13000.0,-70.0,-1.1666666666666667
-6.0,0.5224406963053346,13009.0,-60.0,-1.0
-5.0,0.5223786575834763,13018.0,-50.0,-0.8333333333333334
-4.0,0.5221001714138173,13027.0,-40.0,-0.6666666666666666
-3.0,0.5224057608498136,13037.0,-30.0,-0.5
-2.0,0.5226548455848974,13048.0,-20.0,-0.3333333333333333
-1.0,0.5226489085025736,13059.0,-10.0,-0.16666666666666666
0.0,0.5227480070847875,13070.0,0.0,0.0
1.0,0.5229648460795134,13059.0,10.0,0.16666666666666666
2.0,0.522952477440076,13048.0,20.0,0.3333333333333333
3.0,0.5226332488105135,13037.0,30.0,0.5
4.0,0.5223873871213469,13027.0,40.0,0.6666666666666666
5.0,0.5223408718805823,13018.0,50.0,0.8333333333333334
6.0,0.522293152067961,13009.0,60.0,1.0
7.0,0.5224971249526827,13000.0,70.0,1.1666666666666667
8.0,0.5228636227708915,12991.0,80.0,1.3333333333333333
9.0,0.5230677493338001,12982.0,90.0,1.5
10.0,0.5232352180219836,12973.0,100.0,1.6666666666666667
11.0,0.5234999199844769,12964.0,110.0,1.8333333333333333
12.0,0.5238205476789424,12955.0,120.0,2.0
13.0,0.5241928836634703,12946.0,130.0,2.1666666666666665
14.0,0.5248436846068563,12938.0,140.0,2.3333333333333335
15.0,0.5252330189644937,12930.0,150.0,2.5
16.0,0.5255538828307856,12923.0,160.0,2.6666666666666665
17.0,0.526416493914116,12916.0,170.0,2.8333333333333335
18.0,0.5271334507311821,12909.0,180.0,3.0
19.0,0.5277512457475307,12903.0,190.0,3.1666666666666665
20.0,0.5287698806539955,12897.0,200.0,3.3333333333333335
21.0,0.5296150123103214,12891.0,210.0,3.5
22.0,0.530796976469846,12885.0,220.0,3.6666666666666665
23.0,0.5319521783745298,12879.0,230.0,3.8333333333333335
24.0,0.533402525614468,12873.0,240.0,4.0
25.0,0.5346576054395241,12867.0,250.0,4.166666666666667
26.0,0.536222129869271,12861.0,260.0,4.333333333333333
27.0,0.538035688595413,12855.0,270.0,4.5
28.0,0.5396178248765939,12850.0,280.0,4.666666666666667
29.0,0.5412427029794579,12845.0,290.0,4.833333333333333
30.0,0.5430129363185227,12841.0,300.0,5.0
31.0,0.5444086879093688,12837.0,310.0,5.166666666666667
32.0,0.5458401482161613,12833.0,320.0,5.333333333333333
33.0,0.5474031293332873,12829.0,330.0,5.5
34.0,0.5488942932278893,12825.0,340.0,5.666666666666667
35.0,0.5503445044522436,12821.0,350.0,5.833333333333333
36.0,0.55177961663665,12817.0,360.0,6.0
37.0,0.5530381458206601,12813.0,370.0,6.166666666666667
38.0,0.5541900729273549,12809.0,380.0,6.333333333333333
39.0,0.5550623461096337,12805.0,390.0,6.5
40.0,0.5557693619931384,12801.0,400.0,6.666666666666667
41.0,0.5560382392799126,12797.0,410.0,6.833333333333333
42.0,0.5561963466395882,12793.0,420.0,7.0
43.0,0.5560823937071127,12789.0,430.0,7.166666666666667
44.0,0.5557027760316586,12785.0,440.0,7.333333333333333
45.0,0.5551603690046496,12781.0,450.0,7.5
46.0,0.5546954895310547,12777.0,460.0,7.666666666666667
