time_utc,6.8x51mm Hybrid,7.62x51mm M62,7.62x54R BT,5.8x42mm DVC12,5.7x28mm SS190,7.62x39mm AP,9x39mm BP,4.6x30mm AP SX,12.7x55mm PS12B,5.56x45mm M995
2025-10-24 02:00:00+00:00,-0.3052974604217333,-0.354289661835438,-0.021869060418974844,-0.3105147243331247,-0.36340304595383777,-0.13954177974432963,-0.0421930992733409,0.006393488831064409,-0.2240499769149303,-0.2843795597597004
2025-10-24 04:00:00+00:00,-0.3028570279979502,-0.3448762532935441,-0.019093712883065748,-0.3030392515254518,-0.3592075984365303,-0.1379686104287861,-0.03357591643639527,0.012915019430831513,-0.21864239381804337,-0.27918699199690444
2025-10-24 06:00:00+00:00,-0.30100392573247264,-0.3456528289076861,-0.02246797589585352,-0.2900837926192405,-0.34151014074118724,-0.12643091649143662,-0.037070305773736954,0.008757892088142816,-0.213130780070355,-0.27685352848420514
2025-10-24 08:00:00+00:00,-0.14859535108609895,-0.10135078627709818,0.10340269934237366,-0.12577137892921494,-0.26537254684386413,-0.15949920375624588,-0.052529888374765916,-0.0015635203754791683,-0.10745360072397063,-0.10583029502065958
2025-10-24 10:00:00+00:00,-0.14859535108609895,-0.10135078627709818,0.10340269934237366,-0.12577137892921494,-0.2556101277591951,-0.14762929137724795,-0.05539757973117031,-0.0015635203754791683,-0.10205745382917213,-0.10091636666908074
2025-10-24 12:00:00+00:00,-0.14275990288625215,-0.09739102529548078,0.09942979728242851,-0.11754073224919978,-0.24367925255095776,-0.13393559960599066,-0.05713406503804211,-0.0045952873775336614,-0.09602600026620296,-0.09520657222712804
2025-10-24 14:00:00+00:00,-0.14213508600812647,-0.08956678806944894,0.10350747695700857,-0.10925271718450005,-0.2328091797160783,-0.12108597620303768,-0.05889046476934113,-0.007663104110001658,-0.08918036967227473,-0.08987900447877094
2025-10-24 16:00:00+00:00,-0.14551274575510592,-0.08956678806944894,0.10095029921349258,-0.11221236048460673,-0.23634513940071045,-0.1277790837550877,-0.05782010362960124,-0.0029651331658015023,-0.08918036967227473,-0.09149500416995737
2025-10-24 18:00:00+00:00,-0.14880838265653154,-0.09268987858333348,0.10013861239727738,-0.11503176729600402,-0.2385895015932707,-0.13284286646142845,-0.05906484273658694,-0.004005700399259172,-0.09293427124264227,-0.09453038106628649
2025-10-24 20:00:00+00:00,-0.14880838265653154,-0.09268987858333348,0.09907593164728092,-0.11503176729600402,-0.2385895015932707,-0.13623158170870675,-0.05878215299651234,-0.0014056722445814082,-0.09340231026114318,-0.09444814412856718
2025-10-24 22:00:00+00:00,-0.14880838265653154,-0.09268987858333348,0.09954593356095348,-0.11503176729600402,-0.24379424286052628,-0.1438568969476928,-0.05955219456475766,-0.002077970265077774,-0.0953865637958546,-0.09706863729052849
2025-10-25 00:00:00+00:00,-0.1487064479297277,-0.08979007437101331,0.10023513189379235,-0.11409655630170723,-0.24513055739244302,-0.1460630026065582,-0.05689167170346472,0.00015825029689374534,-0.09572738594767599,-0.09579653440972578
2025-10-25 02:00:00+00:00,-0.1517239257807194,-0.08979007437101331,0.10023513189379235,-0.11493236399885848,-0.24630442184247722,-0.14543322397930994,-0.056844683182757774,0.00043655007335380893,-0.09651863916985978,-0.09691091946782655
2025-10-25 04:00:00+00:00,-0.14966619378649346,-0.08859775628605528,0.09950137400774442,-0.11251710931666004,-0.24333026246248346,-0.14088432093957132,-0.05492756765983257,-0.0009312989662915306,-0.0911170531768661,-0.09371587081856357
2025-10-25 06:00:00+00:00,-0.14966619378649346,-0.08651034084917726,0.10139878796881578,-0.11040808502487996,-0.23682386671375227,-0.13391208723548864,-0.05605788180674781,-0.0034358258233064955,-0.08673935591009466,-0.09296087926224517
2025-10-25 08:00:00+00:00,-0.1457313782466218,-0.09020435148529649,0.09880332861028175,-0.10744323340022302,-0.23292508041411214,-0.12579004303639124,-0.060640856902879806,-0.010386449535628617,-0.07372291604233984,-0.08920086208826694
2025-10-25 10:00:00+00:00,-0.1448703774280055,-0.0904287629443123,0.09956647482140804,-0.1036694168225714,-0.22945026526755763,-0.1175124006712609,-0.06437957034398424,-0.014162174426026717,-0.06467124025851388,-0.0858909776249729
2025-10-25 12:00:00+00:00,-0.1414992549958823,-0.0904287629443123,0.09956647482140804,-0.10151098689333757,-0.2271752380784559,-0.1059158332753173,-0.06611148550324124,-0.01880294894635879,-0.05919816240663463,-0.07979645968238805
2025-10-25 14:00:00+00:00,-0.14064701847903283,-0.09068678328644639,0.10378455294207817,-0.095642556447754,-0.22168647697507335,-0.09256321795193469,-0.06887694925518865,-0.022388089035475595,-0.05159831857616275,-0.07098571437035119
2025-10-25 16:00:00+00:00,-0.14064701847903283,-0.09068678328644639,0.10378455294207817,-0.095642556447754,-0.22571577623308145,-0.10042160539955756,-0.06584945470071932,-0.01937858805915562,-0.05515626675001345,-0.07268184321443456
2025-10-25 18:00:00+00:00,-0.1418551907701151,-0.09368274106007708,0.10204736238062358,-0.09964030393914942,-0.22725700899142115,-0.10592536049358117,-0.06734492299497086,-0.019623391312641087,-0.058952912788090416,-0.07674596907426541
